date,open,high,low,close,volume,Name
2017-07-03,1266.0,1292.9000244140625,1266.0,1281.8499755859375,117759.0,APOLLOHOSP.NS
2017-07-04,1283.0,1287.0,1264.75,1272.5999755859375,78102.0,APOLLOHOSP.NS
2017-07-05,1268.0,1281.9000244140625,1262.949951171875,1275.0,237722.0,APOLLOHOSP.NS
2017-07-06,1275.0,1284.25,1254.0,1258.9000244140625,199784.0,APOLLOHOSP.NS
2017-07-07,1254.4000244140625,1267.5,1241.199951171875,1247.5999755859375,140507.0,APOLLOHOSP.NS
2017-07-10,1242.0,1260.0,1240.0999755859375,1248.8499755859375,47879.0,APOLLOHOSP.NS
2017-07-11,1251.0,1257.75,1231.25,1234.300048828125,215421.0,APOLLOHOSP.NS
2017-07-12,1234.4000244140625,1249.5999755859375,1226.0,1230.8499755859375,127282.0,APOLLOHOSP.NS
2017-07-13,1238.199951171875,1253.0,1231.0,1250.0,186206.0,APOLLOHOSP.NS
2017-07-14,1242.75,1258.699951171875,1242.75,1253.0999755859375,307920.0,APOLLOHOSP.NS
2017-07-17,1248.0,1258.800048828125,1235.550048828125,1238.949951171875,150672.0,APOLLOHOSP.NS
2017-07-18,1249.449951171875,1255.75,1235.199951171875,1247.75,137562.0,APOLLOHOSP.NS
2017-07-19,1254.9000244140625,1254.9000244140625,1243.5,1250.1500244140625,224099.0,APOLLOHOSP.NS
2017-07-20,1255.0,1255.0999755859375,1230.75,1233.5,211523.0,APOLLOHOSP.NS
2017-07-21,1246.0,1272.8499755859375,1230.050048828125,1267.75,383795.0,APOLLOHOSP.NS
2017-07-24,1267.75,1298.0,1267.75,1292.050048828125,283684.0,APOLLOHOSP.NS
2017-07-25,1300.0,1304.699951171875,1285.0,1294.300048828125,126466.0,APOLLOHOSP.NS
2017-07-26,1288.3499755859375,1312.0,1281.199951171875,1292.75,249160.0,APOLLOHOSP.NS
2017-07-27,1298.0,1319.949951171875,1285.0,1297.800048828125,382696.0,APOLLOHOSP.NS
2017-07-28,1293.8499755859375,1319.0,1245.0999755859375,1273.6500244140625,240157.0,APOLLOHOSP.NS
2017-07-31,1283.0,1302.0,1242.75,1259.0,230943.0,APOLLOHOSP.NS
2017-08-01,1260.0,1282.550048828125,1260.0,1267.800048828125,119289.0,APOLLOHOSP.NS
2017-08-02,1265.5999755859375,1285.0,1261.5,1277.550048828125,103463.0,APOLLOHOSP.NS
2017-08-03,1285.0,1290.0,1260.0999755859375,1267.550048828125,230588.0,APOLLOHOSP.NS
2017-08-04,1267.550048828125,1278.75,1250.0,1258.0999755859375,94519.0,APOLLOHOSP.NS
2017-08-07,1263.4000244140625,1277.949951171875,1256.0,1268.050048828125,83444.0,APOLLOHOSP.NS
2017-08-08,1267.199951171875,1280.449951171875,1246.5999755859375,1251.050048828125,182983.0,APOLLOHOSP.NS
2017-08-09,1259.0999755859375,1259.0999755859375,1210.0,1220.550048828125,238162.0,APOLLOHOSP.NS
2017-08-10,1212.0,1239.699951171875,1199.199951171875,1213.800048828125,218907.0,APOLLOHOSP.NS
